trade_date,macro_shibor_on,macro_shibor_1w,macro_shibor_2w,macro_shibor_1m,macro_shibor_3m,macro_shibor_6m,macro_shibor_9m,macro_shibor_1y,macro_gdp_gdp,macro_gdp_gdp_yoy,macro_gdp_pi,macro_gdp_pi_yoy,macro_gdp_si,macro_gdp_si_yoy,macro_gdp_ti,macro_gdp_ti_yoy,macro_cpi_nt_val,macro_cpi_nt_yoy,macro_cpi_nt_mom,macro_cpi_nt_accu,macro_cpi_town_val,macro_cpi_town_yoy,macro_cpi_town_mom,macro_cpi_town_accu,macro_cpi_cnt_val,macro_cpi_cnt_yoy,macro_cpi_cnt_mom,macro_cpi_cnt_accu,macro_ppi_ppi_yoy,macro_ppi_ppi_mp_yoy,macro_ppi_ppi_mp_qm_yoy,macro_ppi_ppi_mp_rm_yoy,macro_ppi_ppi_mp_p_yoy,macro_ppi_ppi_cg_yoy,macro_ppi_ppi_cg_f_yoy,macro_ppi_ppi_cg_c_yoy,macro_ppi_ppi_cg_adu_yoy,macro_ppi_ppi_cg_dcg_yoy,macro_ppi_ppi_mom,macro_ppi_ppi_mp_mom,macro_ppi_ppi_mp_qm_mom,macro_ppi_ppi_mp_rm_mom,macro_ppi_ppi_mp_p_mom,macro_ppi_ppi_cg_mom,macro_ppi_ppi_cg_f_mom,macro_ppi_ppi_cg_c_mom,macro_ppi_ppi_cg_adu_mom,macro_ppi_ppi_cg_dcg_mom,macro_ppi_ppi_accu,macro_ppi_ppi_mp_accu,macro_ppi_ppi_mp_qm_accu,macro_ppi_ppi_mp_rm_accu,macro_ppi_ppi_mp_p_accu,macro_ppi_ppi_cg_accu,macro_ppi_ppi_cg_f_accu,macro_ppi_ppi_cg_c_accu,macro_ppi_ppi_cg_adu_accu,macro_ppi_ppi_cg_dcg_accu,macro_m_m0,macro_m_m0_yoy,macro_m_m0_mom,macro_m_m1,macro_m_m1_yoy,macro_m_m1_mom,macro_m_m2,macro_m_m2_yoy,macro_m_m2_mom,macro_sf_inc_month,macro_sf_inc_cumval,macro_sf_stk_endval,macro_ust_y5,macro_ust_y7,macro_ust_y10,macro_ust_y20,macro_ust_y30,macro_im_spx_macro_im_ts_code,macro_im_spx_macro_im_open,macro_im_spx_macro_im_close,macro_im_spx_macro_im_high,macro_im_spx_macro_im_low,macro_im_spx_macro_im_pre_close,macro_im_spx_macro_im_change,macro_im_spx_macro_im_pct_chg,macro_im_spx_macro_im_swing,macro_im_spx_macro_im_vol,macro_im_hsi_macro_im_ts_code,macro_im_hsi_macro_im_open,macro_im_hsi_macro_im_close,macro_im_hsi_macro_im_high,macro_im_hsi_macro_im_low,macro_im_hsi_macro_im_pre_close,macro_im_hsi_macro_im_change,macro_im_hsi_macro_im_pct_chg,macro_im_hsi_macro_im_swing,macro_im_hsi_macro_im_vol
2024-12-06,1.478,1.686,1.801,1.711,1.755,1.774,1.787,1.803,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.72,1.81,1.91,2.06,2.14,SPX,6081.38,6090.27,6099.97,6079.98,6075.11,15.16,0.25,0.33,2494916.0,HSI,19611.62,19865.85,19934.72,19566.29,19560.44,305.41,1.56,1.88,3493293.0
2024-12-09,1.516,1.736,1.83,1.71,1.753,1.77,1.783,1.8,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.74,1.84,1.93,2.1,2.18,SPX,6083.01,6052.85,6088.51,6048.63,6090.27,-37.42,-0.61,0.65,2924094.0,HSI,19732.28,20414.09,20433.73,19695.51,19865.85,548.24,2.76,3.72,3960642.0
2024-12-10,1.47,1.784,1.868,1.711,1.748,1.765,1.777,1.793,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.75,1.84,1.93,2.09,2.17,SPX,6057.59,6034.91,6065.4,6029.89,6052.85,-17.94,-0.3,0.59,2778369.0,HSI,21070.05,20311.28,21070.05,20308.86,20414.09,-102.81,-0.5,3.73,4472372.0
2024-12-11,1.528,1.722,1.849,1.711,1.744,1.759,1.771,1.785,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.75,1.86,1.96,2.14,2.22,SPX,6060.15,6084.19,6092.59,6060.15,6034.91,49.28,0.82,0.54,2856985.0,HSI,20404.5,20155.05,20481.37,20100.07,20311.28,-156.23,-0.77,1.88,2300070.0
2024-12-12,1.482,1.635,1.876,1.712,1.74,1.753,1.766,1.78,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.79,1.9,2.0,2.19,2.28,SPX,6074.29,6051.25,6079.68,6051.25,6084.19,-32.94,-0.54,0.47,2378727.0,HSI,20213.24,20397.05,20546.44,20121.47,20155.05,242.0,1.2,2.11,2777100.0
2024-12-13,1.404,1.758,1.87,1.71,1.735,1.744,1.759,1.774,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.85,1.96,2.07,2.24,2.33,SPX,6068.17,6051.09,6078.58,6035.77,6051.25,-0.16,0.0,0.71,2443474.0,HSI,20238.21,19971.24,20238.21,19927.27,20397.05,-425.81,-2.09,1.52,3106773.0
2024-12-16,1.421,1.762,1.873,1.708,1.725,1.733,1.747,1.76,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.87,1.97,2.07,2.24,2.32,SPX,6063.79,6074.08,6085.19,6059.14,6051.09,22.99,0.38,0.43,3097240.0,HSI,19947.23,19795.49,20049.21,19726.15,19971.24,-175.75,-0.88,1.62,2699601.0
2024-12-17,1.425,1.787,1.892,1.706,1.718,1.726,1.742,1.754,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,1.9,2.0,2.09,2.25,2.33,SPX,6052.55,6050.61,6057.68,6035.19,6074.08,-23.47,-0.39,0.37,3000899.0,HSI,19678.03,19700.48,19930.83,19620.63,19795.49,-95.01,-0.48,1.57,2787061.0
2024-12-18,1.428,1.776,1.994,1.704,1.715,1.724,1.738,1.748,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.02,2.1,2.18,2.31,2.37,SPX,6047.65,5872.16,6070.67,5867.79,6050.61,-178.45,-2.95,3.35,3301322.0,HSI,19884.54,19864.55,19953.53,19802.22,19700.48,164.07,0.83,0.77,2288116.0
2024-12-19,1.424,1.627,2.035,1.701,1.712,1.72,1.735,1.745,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.08,2.19,2.28,2.41,2.47,SPX,5912.71,5867.08,5935.52,5866.07,5872.16,-5.08,-0.09,1.18,3217379.0,HSI,19610.1,19752.51,19849.03,19591.49,19864.55,-112.04,-0.56,1.3,2385034.0
2024-12-20,1.414,1.62,1.852,1.7,1.708,1.717,1.73,1.74,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.03,2.14,2.23,2.37,2.44,SPX,5842.0,5930.85,5982.06,5832.3,5867.08,63.77,1.09,2.55,6347727.0,HSI,19697.06,19720.7,19875.9,19692.68,19752.51,-31.81,-0.16,0.93,3501199.0
2024-12-23,1.31,1.525,1.943,1.699,1.705,1.712,1.724,1.732,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.06,2.17,2.27,2.41,2.47,SPX,5940.25,5974.07,5978.25,5902.57,5930.85,43.22,0.73,1.28,2311069.0,HSI,19843.65,19883.13,19937.39,19746.46,19720.7,162.43,0.82,0.97,3403594.0
2024-12-24,1.321,1.489,1.917,1.695,1.6985,1.707,1.717,1.725,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.04,2.15,2.24,2.38,2.44,SPX,5984.63,6040.04,6040.1,5981.44,5974.07,65.97,1.1,0.98,1127118.0,HSI,19911.5,20098.29,20165.46,19908.57,19883.13,215.16,1.08,1.29,2206525.0
2024-12-25,1.365,1.516,1.965,1.69,1.693,1.702,1.712,1.7185,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.04,2.15,2.24,2.38,2.44,SPX,5984.63,6040.04,6040.1,5981.44,6040.04,0.0,0.0,0.97,,HSI,19911.5,20098.29,20165.46,19908.57,19883.13,215.16,1.08,1.29,2206525.0
2024-12-26,1.386,1.533,2.036,1.689,1.6922,1.701,1.71,1.7145,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.03,2.14,2.23,2.37,2.43,SPX,6024.97,6037.59,6049.75,6007.37,6040.04,-2.45,-0.04,0.7,1482485.0,HSI,19911.5,20098.29,20165.46,19908.57,19883.13,215.16,1.08,1.29,2206525.0
2024-12-27,1.388,1.74,2.157,1.686,1.69,1.699,1.708,1.7125,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.07,2.18,2.28,2.42,2.49,SPX,6006.17,5970.84,6006.17,5932.95,6037.59,-66.75,-1.11,1.21,1807641.0,HSI,20083.44,20090.46,20184.88,20009.95,20098.29,-7.83,-0.04,0.87,2906585.0
2024-12-30,1.367,1.95,2.08,1.6846,1.685,1.6955,1.7075,1.7112,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.2,0.2,-0.6,0.3,100.1,0.1,-0.6,100.2,100.2,0.2,-0.6,100.3,-2.5,-2.9,-4.9,-2.9,-2.7,-1.4,-1.5,-0.3,0.2,-2.7,0.1,0.1,-0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.2,-2.1,-2.5,-2.7,-1.6,-2.9,-1.1,-1.1,-0.1,0.0,-2.1,124180.26,12.7,1.42,650904.16,-3.7,2.77,3119587.27,7.1,0.73,23288.0,294051.0,405.6,2.02,2.13,2.24,2.4,2.47,SPX,5920.67,5906.94,5940.79,5869.16,5970.84,-63.9,-1.07,1.2,1927546.0,HSI,20124.75,20041.42,20193.09,19968.07,20090.46,-49.04,-0.24,1.12,2724937.0
2024-12-31,1.454,1.966,2.163,1.681,1.6855,1.694,1.7035,1.708,949745.7,4.8,57733.1,3.4,361361.6,5.4,530651.1,4.7,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.0,2.13,2.24,2.41,2.48,SPX,5919.74,5881.63,5929.74,5868.86,5906.94,-25.31,-0.43,1.03,1785852.0,HSI,20003.36,20059.95,20180.4,20003.36,20041.42,18.53,0.09,0.88,1722100.0
2025-01-02,1.532,1.643,1.764,1.676,1.6825,1.689,1.697,1.7045,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,1.97,2.11,2.23,2.4,2.48,SPX,5903.26,5868.55,5935.09,5829.53,5881.63,-13.08,-0.22,1.79,2210071.0,HSI,19932.8,19623.32,19932.8,19542.98,20059.95,-436.63,-2.18,1.94,4033352.0
2025-01-03,1.618,1.67,1.746,1.67,1.677,1.6855,1.6935,1.7002,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.01,2.15,2.26,2.44,2.51,SPX,5891.07,5942.47,5949.34,5888.66,5868.55,73.92,1.26,1.03,2190353.0,HSI,19708.74,19760.27,19891.86,19634.07,19623.32,136.95,0.7,1.31,3393771.0
2025-01-06,1.454,1.596,1.639,1.646,1.663,1.6725,1.682,1.691,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.02,2.16,2.28,2.45,2.53,SPX,5982.81,5975.38,6021.04,5960.01,5942.47,32.91,0.55,1.03,2802830.0,HSI,19848.71,19688.29,19851.55,19627.84,19760.27,-71.98,-0.36,1.13,2465706.0
2025-01-07,1.483,1.541,1.616,1.641,1.655,1.667,1.676,1.685,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.02,2.17,2.29,2.48,2.55,SPX,5993.26,5909.03,6000.68,5890.68,5975.38,-66.35,-1.11,1.84,2676438.0,HSI,19501.45,19447.58,19668.65,19252.61,19688.29,-240.71,-1.22,2.11,3580950.0
2025-01-08,1.523,1.58,1.65,1.636,1.652,1.661,1.6705,1.6795,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,1.98,2.14,2.27,2.46,2.55,SPX,5910.66,5918.25,5927.89,5874.78,5909.03,9.22,0.16,0.9,2502210.0,HSI,19390.76,19279.84,19483.59,19111.54,19447.58,-167.74,-0.86,1.91,3232400.0
2025-01-09,1.547,1.632,1.68,1.631,1.645,1.656,1.666,1.674,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.0,2.16,2.29,2.49,2.58,SPX,5910.66,5918.25,5927.89,5874.78,5909.03,9.22,0.16,0.9,2502210.0,HSI,19254.38,19240.89,19405.74,19227.73,19279.84,-38.95,-0.2,0.92,2456498.0
2025-01-10,1.643,1.692,1.791,1.63,1.643,1.655,1.665,1.672,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.08,2.22,2.34,2.52,2.6,SPX,5890.35,5827.04,5890.35,5807.78,5918.25,-91.21,-1.54,1.4,3055778.0,HSI,19328.07,19064.29,19370.49,19036.64,19240.89,-176.6,-0.92,1.74,2606699.0
2025-01-13,1.823,1.96,1.916,1.649,1.648,1.662,1.668,1.675,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.06,2.22,2.34,2.52,2.59,SPX,5782.02,5836.22,5838.61,5773.31,5827.04,9.18,0.16,1.12,2721451.0,HSI,18918.15,18874.14,18929.12,18671.49,19064.29,-190.15,-1.0,1.35,2754792.0
2025-01-14,1.965,2.162,2.212,1.662,1.658,1.669,1.679,1.686,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,2.04,2.21,2.34,2.53,2.61,SPX,5859.27,5842.91,5871.92,5805.42,5836.22,6.69,0.11,1.14,2434957.0,HSI,18901.56,19219.78,19318.36,18901.56,18874.14,345.64,1.83,2.21,2838563.0
2025-01-15,1.832,2.117,2.311,1.668,1.6665,1.676,1.682,1.6905,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,100.1,0.1,0.0,0.2,100.1,0.1,0.0,100.2,100.0,0.0,-0.1,100.3,-2.3,-2.6,-4.6,-2.2,-2.7,-1.4,-1.4,-0.1,0.6,-3.1,-0.1,0.0,-0.8,0.3,-0.1,-0.1,-0.1,0.0,0.2,-0.3,-2.2,-2.5,-2.9,-1.7,-2.9,-1.1,-1.1,-0.1,0.0,-2.2,128194.16,13.0,3.23,1113069.0,1.2,3.41,3135322.3,7.3,0.5,28537.0,322558.0,408.34,1.93,2.1,2.24,2.44,2.53,SPX,5905.21,5949.91,5960.61,5905.21,5842.91,107.0,1.83,0.95,2740995.0,HSI,19149.94,19286.07,19319.22,19149.94,19219.78,66.29,0.34,0.88,2451865.0
