trade_date,market_din_sh_ts_code,market_din_sh_trade_date,market_din_sh_total_mv,market_din_sh_float_mv,market_din_sh_total_share,market_din_sh_float_share,market_din_sh_free_share,market_din_sh_turnover_rate,market_din_sh_turnover_rate_f,market_din_sh_pe,market_din_sh_pe_ttm,market_din_sh_pb,market_din_sz_ts_code,market_din_sz_trade_date,market_din_sz_total_mv,market_din_sz_float_mv,market_din_sz_total_share,market_din_sz_float_share,market_din_sz_free_share,market_din_sz_turnover_rate,market_din_sz_turnover_rate_f,market_din_sz_pe,market_din_sz_pe_ttm,market_din_sz_pb,market_flow_trade_date,market_flow_net_amount,market_flow_net_amount_rate,market_flow_buy_elg_amount,market_flow_buy_elg_amount_rate,market_flow_buy_lg_amount,market_flow_buy_lg_amount_rate,market_flow_buy_md_amount,market_flow_buy_md_amount_rate,market_flow_buy_sm_amount,market_flow_buy_sm_amount_rate,market_margin_sh_rzye,market_margin_sh_rzmre,market_margin_sh_rzche,market_margin_sh_rqye,market_margin_sh_rqmcl,market_margin_sh_rzrqye,market_margin_sh_rqyl,market_margin_sz_rzye,market_margin_sz_rzmre,market_margin_sz_rzche,market_margin_sz_rqye,market_margin_sz_rqmcl,market_margin_sz_rzrqye,market_margin_sz_rqyl
2024-11-05,000001.SH,20241105,63906556485666.0,49191268181175.0,5752052093907.0,4591504486964.0,1787949984708.0,1.77,4.53,14.81,14.52,1.35,399001.SZ,20241105,22712164701256.0,19361200624543.0,1293952278335.0,1128738687088.0,643614637856.0,3.51,6.16,24.77,26.82,2.32,20241105,18961518592.0,0.82,28774051840.0,1.25,-9812533248.0,-0.43,-25849851904.0,-1.12,6888337408.0,0.3,890684772868.0,117787986690.0,106640124605.0,6809345658.0,74179247.0,897494118526.0,1663015514.0,835662087907.0,139289781332.0,127827721662.0,3257517352.0,35345960.0,838919605259.0,554280421.0
2024-11-06,000001.SH,20241106,63772410101703.0,49140203491433.0,5752026564755.0,4591755291907.0,1788214598102.0,1.92,4.93,14.78,14.49,1.35,399001.SZ,20241106,22622426669889.0,19286626047559.0,1293946759484.0,1128747650681.0,643864020010.0,3.72,6.53,24.67,26.71,2.31,20241106,-98852446208.0,-3.86,-45458391040.0,-1.77,-53394055168.0,-2.08,15597432832.0,0.61,83255009280.0,3.25,902341939873.0,134087139401.0,122402320223.0,6978846323.0,108337224.0,909320786196.0,1708904705.0,846482113909.0,154088332892.0,143244345369.0,3280622948.0,32310662.0,849762736857.0,562863283.0
2024-11-07,000001.SH,20241107,65364264632375.0,50414895931539.0,5752242416102.0,4591906502355.0,1788471698327.0,2.06,5.29,15.15,14.85,1.38,399001.SZ,20241107,23210815370533.0,19768351297098.0,1294021915214.0,1128758424629.0,643902608691.0,3.61,6.32,25.31,27.41,2.37,20241107,-10011082752.0,-0.4,3308736512.0,0.13,-13319819264.0,-0.53,-11306401792.0,-0.45,21317484544.0,0.85,915849059176.0,131804261449.0,118281103576.0,7237488184.0,77074939.0,923086547360.0,1712294667.0,857105724300.0,143641579279.0,133093040819.0,3296798668.0,22774567.0,860402522968.0,552842243.0
2024-11-08,000001.SH,20241108,64973696750606.0,50125894997648.0,5752360385049.0,4592026514220.0,1788473517041.0,2.07,5.31,15.06,14.76,1.37,399001.SZ,20241108,23045014891382.0,19634927357594.0,1294017174190.0,1128759655605.0,643903838631.0,3.54,6.21,25.13,27.21,2.35,20241108,-101951979520.0,-3.8,-52742070272.0,-1.97,-49209909248.0,-1.84,17253416960.0,0.64,84698554368.0,3.16,924230512864.0,141469211355.0,133070789526.0,7135590436.0,87256027.0,931366103300.0,1692006942.0,866595180228.0,157562546835.0,147994038669.0,3239417541.0,22888324.0,869834597769.0,547398257.0
2024-11-11,000001.SH,20241111,65179952943608.0,50337277174308.0,5752694876641.0,4595173245265.0,1788462877728.0,1.75,4.5,15.11,14.81,1.38,399001.SZ,20241111,23435585127469.0,19963672606867.0,1293999872343.0,1128762107732.0,643880017370.0,3.32,5.83,25.56,27.68,2.39,20241111,-19546234880.0,-0.78,-2925674496.0,-0.12,-16620560384.0,-0.66,-4915445760.0,-0.2,24461680640.0,0.98,942114058709.0,130776034244.0,112864709812.0,7385543452.0,140130709.0,949499602161.0,1765799580.0,885159056134.0,153201447476.0,134579075850.0,3441851566.0,42567535.0,888600907700.0,570094075.0
2024-11-12,000001.SH,20241112,64272047175225.0,49668154482514.0,5752581544064.0,4595267995716.0,1788295628596.0,1.75,4.49,14.9,14.6,1.36,399001.SZ,20241112,23293921682378.0,19836079726908.0,1294001526600.0,1128763761989.0,643883016295.0,3.36,5.89,25.4,27.51,2.38,20241112,-149125193728.0,-5.85,-83453849600.0,-3.27,-65671344128.0,-2.57,32556146688.0,1.28,116569042944.0,4.57,944827518751.0,123066330674.0,120323962078.0,7488122754.0,104024711.0,952315641505.0,1819021194.0,886688077907.0,142800525426.0,141225281719.0,3522165239.0,33398615.0,890210243146.0,585734031.0
2024-11-13,000001.SH,20241113,64660559100943.0,49905903165044.0,5752718828104.0,4595360006899.0,1788370730780.0,1.44,3.69,14.99,14.7,1.37,399001.SZ,20241113,23364356309166.0,19902833504922.0,1294028655384.0,1129140819426.0,644224485135.0,2.54,4.45,25.48,27.59,2.38,20241113,-58207072256.0,-2.9,-26408054784.0,-1.31,-31799017472.0,-1.58,789106688.0,0.04,57417969664.0,2.86,948225611563.0,97928065756.0,94515305357.0,7444947498.0,91845214.0,955670559061.0,1838260607.0,890891803748.0,110247119546.0,105987880765.0,3471037412.0,42067223.0,894362841160.0,585712049.0
2024-11-14,000001.SH,20241114,63666032403119.0,49082362599363.0,5752906108319.0,4595472499923.0,1788555213295.0,1.35,3.46,14.76,14.47,1.34,399001.SZ,20241114,22743754380867.0,19371386502692.0,1294028655384.0,1129140819601.0,644225072310.0,2.38,4.18,24.8,26.86,2.32,20241114,-130528444416.0,-7.1,-74284855296.0,-4.04,-56243589120.0,-3.06,22672044032.0,1.23,107856400384.0,5.87,945413470996.0,84875208544.0,87677370832.0,7229892995.0,79264366.0,952643363991.0,1836932063.0,886454407713.0,94405864673.0,98720193098.0,3387611854.0,29204274.0,889842019567.0,597021701.0
2024-11-15,000001.SH,20241115,62854985017037.0,48405631501365.0,5752899586125.0,4596426823098.0,1789264006219.0,1.35,3.46,14.57,14.29,1.33,399001.SZ,20241115,22173430014115.0,18886486739247.0,1294028487482.0,1129138547671.0,644276078364.0,2.46,4.31,24.18,26.18,2.26,20241115,-92155088896.0,-5.05,-41601683456.0,-2.28,-50553405440.0,-2.77,4298932224.0,0.24,87856152576.0,4.81,942160415500.0,82385224751.0,85624334427.0,6854765163.0,64801239.0,949015180663.0,1786821848.0,880376393694.0,92681796232.0,98717128983.0,3242089183.0,22901784.0,883618482877.0,581914551.0
2024-11-18,000001.SH,20241118,62800682927557.0,48393321713959.0,5753348739574.0,4598232684191.0,1790368645991.0,1.6,4.11,14.56,14.28,1.33,399001.SZ,20241118,21820178600534.0,18573038616320.0,1294979848745.0,1129175989039.0,643962889330.0,2.6,4.57,23.8,25.77,2.23,20241118,-80988352512.0,-4.61,-43878440960.0,-2.5,-37109911552.0,-2.11,10282561536.0,0.59,70705790976.0,4.02,941931413907.0,78793957199.0,79015630726.0,6807613389.0,72405676.0,948739027296.0,1788351890.0,877311016320.0,79488019195.0,82522842685.0,3171456652.0,29122934.0,880482472972.0,583549274.0
2024-11-19,000001.SH,20241119,63136922069895.0,48690993283749.0,5753473493724.0,4598374936707.0,1790530978974.0,1.34,3.45,14.63,14.35,1.33,399001.SZ,20241119,22184360952542.0,18884293907578.0,1294983295748.0,1129179717393.0,644018106199.0,2.21,3.88,24.19,26.2,2.26,20241119,-27608530944.0,-1.77,-15317762048.0,-0.98,-12290768896.0,-0.79,-2387640320.0,-0.15,29996163072.0,1.93,943641325522.0,69461391701.0,67744340150.0,6855899538.0,88799900.0,950497225060.0,1806628627.0,878549223383.0,73641057553.0,72382501977.0,3208259389.0,30200445.0,881757482772.0,584466890.0
2024-11-20,000001.SH,20241120,63491485068964.0,48991601780226.0,5753482441082.0,4598391478745.0,1790585627563.0,1.21,3.11,14.72,14.43,1.34,399001.SZ,20241120,22340681460956.0,19024712328415.0,1294984987140.0,1129239190285.0,644077579091.0,2.18,3.81,24.37,26.38,2.28,20241120,9320333312.0,0.58,17814151168.0,1.1,-8493817856.0,-0.53,-4878135296.0,-0.3,-4442202112.0,-0.28,945436591119.0,68406861184.0,66606257914.0,7299567553.0,162458213.0,952736158672.0,1917832486.0,881925830764.0,84398936014.0,80997778605.0,3377082238.0,33443722.0,885302913002.0,596746547.0
2024-11-21,000001.SH,20241121,63526704247036.0,49032621058685.0,5753503355485.0,4598390560837.0,1790615428855.0,1.13,2.91,14.72,14.44,1.34,399001.SZ,20241121,22314417699262.0,19006307003016.0,1295029368394.0,1129500129140.0,644317441421.0,2.15,3.78,24.34,26.35,2.28,20241121,-41715650560.0,-2.59,-13568954368.0,-0.84,-28146696192.0,-1.75,487800832.0,0.03,41227845632.0,2.56,946833680677.0,67351714292.0,65948027009.0,7416504040.0,85028373.0,954250184717.0,1953851718.0,883685032855.0,85079620612.0,83290618222.0,3431506297.0,26321670.0,887116539152.0,606223282.0
2024-11-22,000001.SH,20241122,61713790508692.0,47547158714159.0,5753824111210.0,4599131965877.0,1790987300278.0,1.35,3.47,14.3,14.03,1.3,399001.SZ,20241122,21532832019699.0,18341451163815.0,1295015697384.0,1129493344134.0,644310656415.0,2.43,4.25,23.48,25.43,2.2,20241122,-111458627584.0,-6.23,-52999626752.0,-2.96,-58459000832.0,-3.27,11606552576.0,0.65,99852079104.0,5.58,942138257073.0,75458940666.0,80141613322.0,7159476771.0,79036118.0,949297733844.0,1972994938.0,876186388617.0,88784197307.0,96374084943.0,3308752224.0,30753330.0,879495140841.0,615225045.0
2024-11-25,000001.SH,20241125,61652329119268.0,47504266983927.0,5753829338614.0,4601041117940.0,1791130101447.0,1.15,2.97,14.29,14.02,1.3,399001.SZ,20241125,21515206602279.0,18307529845614.0,1295015883406.0,1129539187045.0,644987114777.0,2.04,3.57,23.46,25.41,2.19,20241125,-41448057600.0,-2.78,-20471470848.0,-1.37,-20976586752.0,-1.41,-136904704.0,-0.01,41584967680.0,2.79,942939649367.0,59278065326.0,58472182355.0,7221646499.0,82523947.0,950161295866.0,1990642806.0,880053112708.0,69698644502.0,65808724589.0,3320596891.0,29099750.0,883373709599.0,618455575.0
2024-11-26,000001.SH,20241126,61655787582248.0,47461683856946.0,5753835973727.0,4601222876060.0,1791219961001.0,1.01,2.6,14.29,14.02,1.3,399001.SZ,20241126,21366645920336.0,18185097072419.0,1295049024894.0,1129572983824.0,645020911556.0,1.68,2.95,23.3,25.23,2.18,20241126,-52173992960.0,-4.0,-26482508800.0,-2.03,-25691484160.0,-1.97,6375931904.0,0.49,45798060032.0,3.51,941065222693.0,48942826882.0,50810777536.0,7349933596.0,102406599.0,948415156289.0,2051976119.0,876602781746.0,58489691962.0,61915778552.0,3371606720.0,43202916.0,879974388466.0,645366121.0
2024-11-27,000001.SH,20241127,62569930530198.0,48175859130667.0,5753716001319.0,4602865249804.0,1791158960597.0,1.09,2.81,14.5,14.22,1.32,399001.SZ,20241127,21828382221569.0,18573444903663.0,1295211437794.0,1129565396724.0,645013837556.0,1.99,3.48,23.81,25.78,2.23,20241127,2131228416.0,0.15,11614742272.0,0.8,-9483513856.0,-0.65,-13683171328.0,-0.94,11551940608.0,0.79,942057449350.0,60702042558.0,59705354651.0,7391984717.0,82128756.0,949449434067.0,2032920793.0,878822286827.0,72175631384.0,69943811868.0,3432835089.0,28913710.0,882255121916.0,644932955.0
2024-11-28,000001.SH,20241128,62294601718447.0,47978272372467.0,5753688221689.0,4603318751742.0,1791159023428.0,1.1,2.82,14.44,14.16,1.32,399001.SZ,20241128,21569588508258.0,18353433552441.0,1295214993283.0,1129560717293.0,645008394425.0,1.93,3.38,23.52,25.47,2.2,20241128,-41113413888.0,-2.76,-16937916672.0,-1.14,-24175497216.0,-1.62,3668914176.0,0.25,37444501504.0,2.51,943253754490.0,59413711160.0,58202674612.0,7585021494.0,102243639.0,950838775984.0,2093828412.0,881296756486.0,75398340482.0,72904616407.0,3441354333.0,37168866.0,884738110819.0,664182782.0
2024-11-29,000001.SH,20241129,62818285536864.0,48428343332463.0,5753893130409.0,4603721089950.0,1791437452382.0,1.24,3.19,14.56,14.28,1.33,399001.SZ,20241129,21911872737197.0,18646136109231.0,1295143335791.0,1129550565366.0,645005689598.0,2.06,3.61,23.9,25.88,2.23,20241129,13868638208.0,0.81,23966793728.0,1.4,-10098155520.0,-0.59,-24951074816.0,-1.46,11082436608.0,0.65,945897197131.0,76090760232.0,73437944363.0,7191934389.0,74860008.0,953089131520.0,1988679635.0,884105029189.0,92780312307.0,89950223028.0,3360457181.0,24775190.0,887465486370.0,638682251.0
2024-12-02,000001.SH,20241202,63408974357032.0,49039918420945.0,5754384669184.0,4607026285940.0,1791411906948.0,1.43,3.69,14.7,14.41,1.34,399001.SZ,20241202,22209345600829.0,18893600073330.0,1295123927538.0,1129537870282.0,645011747310.0,2.15,3.77,24.22,26.23,2.26,20241202,-5438337024.0,-0.3,6929969152.0,0.39,-12368306176.0,-0.69,-5508726784.0,-0.31,10947059712.0,0.61,949414897920.0,77261310444.0,73732584367.0,7398326195.0,104747499.0,956813224115.0,2035962166.0,891867390783.0,95625448974.0,87840337581.0,3415784731.0,25000903.0,895283175514.0,649749899.0
2024-12-03,000001.SH,20241203,63769703153065.0,49274710521288.0,5754387370343.0,4607077443827.0,1792018052455.0,1.42,3.66,14.78,14.5,1.35,399001.SZ,20241203,22141859299809.0,18835243911449.0,1295931125365.0,1130111513236.0,645156508526.0,1.97,3.46,24.15,26.15,2.26,20241203,-62564843520.0,-3.65,-30002757632.0,-1.75,-32562085888.0,-1.9,8515956736.0,0.5,54048882688.0,3.15,949611483673.0,71724670574.0,71517575994.0,7643385653.0,122053407.0,957254869326.0,2104820296.0,894827951933.0,85898723207.0,82897653238.0,3446130490.0,25877100.0,898274082423.0,654040952.0
2024-12-04,000001.SH,20241204,63629255385508.0,49074628779750.0,5754402343969.0,4607094200642.0,1792192267270.0,1.33,3.42,14.75,14.46,1.34,399001.SZ,20241204,21915418807571.0,18646531198282.0,1295927853784.0,1130109087205.0,645163288517.0,2.1,3.67,23.9,25.88,2.23,20241204,-75123556352.0,-4.52,-33792589824.0,-2.03,-41330966528.0,-2.49,6310502400.0,0.38,68813049856.0,4.14,949764176036.0,68799898372.0,68635532763.0,7640061076.0,90966492.0,957404237112.0,2144604043.0,893841004505.0,80701320341.0,81813779980.0,3461239940.0,24480091.0,897302244445.0,663229168.0
2024-12-05,000001.SH,20241205,63660340949459.0,49132882709443.0,5755817986200.0,4607521751358.0,1792574052116.0,1.16,2.99,14.75,14.47,1.34,399001.SZ,20241205,21944283032654.0,18676792217872.0,1295929308323.0,1130110527142.0,645133491654.0,1.86,3.26,23.93,25.91,2.24,20241205,-4854116352.0,-0.32,8300244992.0,0.55,-13154361344.0,-0.88,-11854274560.0,-0.79,16708382720.0,1.11,952135960524.0,60681107790.0,58297064684.0,7530243964.0,41495761.0,959666204488.0,2117179661.0,898584859300.0,79536366303.0,74757265285.0,3453652523.0,14630200.0,902038511823.0,656622128.0
2024-12-06,000001.SH,20241206,64304474240073.0,49655159039145.0,5755927420964.0,4607591828035.0,1792648089439.0,1.5,3.85,14.9,14.62,1.36,399001.SZ,20241206,22270237845496.0,18952297812708.0,1296766370775.0,1130117552742.0,645509308411.0,2.44,4.27,24.29,26.3,2.27,20241206,-22303727616.0,-1.25,-1977810944.0,-0.11,-20325916672.0,-1.14,-8471388160.0,-0.47,30775115776.0,1.72,951230708261.0,76796806471.0,77685624277.0,7554742729.0,70865787.0,958785450990.0,2078382732.0,897980853705.0,94778785131.0,95343585618.0,3422002224.0,17474478.0,901402855929.0,629225451.0
2024-12-09,000001.SH,20241209,64284859453542.0,49648249620861.0,5755943218174.0,4608107242290.0,1792745791713.0,1.49,3.83,14.9,14.61,1.36,399001.SZ,20241209,22162495813229.0,18865375953999.0,1296784140348.0,1130414802852.0,645529756375.0,2.24,3.92,24.17,26.17,2.26,20241209,-69064855552.0,-4.23,-36721635328.0,-2.25,-32343220224.0,-1.98,11883397120.0,0.73,57181458432.0,3.5,951453513614.0,67497428173.0,67267676835.0,7554897893.0,58436295.0,959008411507.0,2089815011.0,901246807828.0,81533716258.0,78240853133.0,3413360408.0,18891080.0,904660168236.0,631055681.0
2024-12-10,000001.SH,20241210,64647364711451.0,49949613301983.0,5755813464380.0,4608198036573.0,1792700457273.0,1.7,4.38,14.98,14.69,1.36,399001.SZ,20241210,22327067574493.0,19007744222905.0,1296782985026.0,1130411436505.0,645576347840.0,3.03,5.31,24.35,26.37,2.28,20241210,-50165649408.0,-2.28,-17630769152.0,-0.8,-32534880256.0,-1.48,-9971875840.0,-0.45,60137525248.0,2.73,956648446126.0,103119220153.0,97910304247.0,7267262824.0,52816507.0,963915708950.0,1973624287.0,909757228346.0,126291961146.0,117748192941.0,3343391902.0,20994056.0,913100620248.0,596449608.0
2024-12-11,000001.SH,20241211,64714991732714.0,50089530079035.0,5755815247446.0,4608196935035.0,1792741804535.0,1.46,3.76,15.0,14.71,1.37,399001.SZ,20241211,22406188260579.0,19071112613546.0,1296778174256.0,1130411248768.0,645585040548.0,2.26,3.96,24.44,26.46,2.28,20241211,-28281356288.0,-1.59,-7221989376.0,-0.41,-21059366912.0,-1.19,-7983165440.0,-0.45,36264521728.0,2.04,959166669434.0,75108402493.0,72577541115.0,7114217554.0,46980946.0,966280886988.0,1938738862.0,912601608586.0,89621404361.0,86862387451.0,3354363224.0,26275501.0,915955971810.0,601233785.0
2024-12-12,000001.SH,20241212,65277356863322.0,50526880559158.0,5755818050769.0,4608300883465.0,1792843371522.0,1.5,3.86,15.13,14.84,1.38,399001.SZ,20241212,22642527540385.0,19271749238518.0,1296778079456.0,1130411861668.0,645585570948.0,2.21,3.87,24.69,26.74,2.31,20241212,-26994974720.0,-1.45,-4761976832.0,-0.26,-22232997888.0,-1.19,-8664702976.0,-0.46,35659673600.0,1.91,961758282389.0,79324033297.0,76706913008.0,7168921130.0,77346361.0,968927203519.0,1953029903.0,916865168950.0,95488884849.0,91205777888.0,3346795899.0,20943300.0,920211964849.0,598903056.0
2024-12-13,000001.SH,20241213,64070804778655.0,49510229398738.0,5756850842468.0,4608482816112.0,1793066848457.0,1.67,4.29,14.85,14.56,1.35,399001.SZ,20241213,22137334507260.0,18838491448277.0,1296775281904.0,1130411914209.0,645723518221.0,2.55,4.47,24.14,26.14,2.26,20241213,-98221776896.0,-4.75,-46863872000.0,-2.26,-51357904896.0,-2.48,10290823168.0,0.5,87930949632.0,4.25,957299883806.0,78281902886.0,82731593739.0,7277509555.0,157781232.0,964577393361.0,2050612219.0,912733090122.0,95716471755.0,99828703259.0,3418540691.0,65079553.0,916151630813.0,646116078.0
2024-12-16,000001.SH,20241216,64120961419887.0,49437618773455.0,5753338243108.0,4605168543467.0,1792100001740.0,1.34,3.45,14.86,14.57,1.35,399001.SZ,20241216,22066336335287.0,18741204926071.0,1301946131445.0,1132005356970.0,648387150498.0,1.98,3.45,23.64,25.23,2.26,20241216,-76598452224.0,-4.51,-31748182016.0,-1.87,-44850270208.0,-2.64,5660176384.0,0.33,70938271744.0,4.17,956868983361.0,62598342104.0,63022769810.0,7152921934.0,55231683.0,964021905295.0,2008739724.0,913471639000.0,79365648681.0,78604711010.0,3420472874.0,23743021.0,916892111874.0,641677907.0
2024-12-17,000001.SH,20241217,63727211563700.0,49102406166294.0,5753516658771.0,4605206330787.0,1792138995616.0,1.22,3.13,14.77,14.48,1.35,399001.SZ,20241217,22006347939373.0,18683873592365.0,1301942754737.0,1131987871294.0,648441771252.0,1.85,3.22,23.57,25.17,2.25,20241217,-90831219456.0,-6.01,-43142527744.0,-2.86,-47688691712.0,-3.16,4827172864.0,0.32,86004043776.0,5.69,954981038230.0,58128159485.0,60006058715.0,6988456626.0,75015032.0,961969494856.0,1960736992.0,909478249319.0,70540303557.0,74460004819.0,3346201640.0,23404178.0,912824450959.0,631139030.0
2024-12-18,000001.SH,20241218,64154623353017.0,49402260733867.0,5753523933936.0,4605185231182.0,1792145731868.0,1.1,2.83,14.87,14.58,1.35,399001.SZ,20241218,22108156031822.0,18760426102798.0,1302053958572.0,1132104998654.0,648558898612.0,1.74,3.03,23.68,25.28,2.26,20241218,-4989863168.0,-0.37,7569120000.0,0.56,-12558983168.0,-0.92,-10376384512.0,-0.76,15366246400.0,1.13,955344734903.0,54958786140.0,54588854790.0,7167289894.0,90204569.0,962512024797.0,1980776340.0,910460922725.0,65683390212.0,64643342841.0,3364220710.0,26046986.0,913825143435.0,615960473.0
2024-12-19,000001.SH,20241219,63914043122534.0,49208930628934.0,5753667689044.0,4605406767821.0,1792145731868.0,1.1,2.83,14.81,14.52,1.35,399001.SZ,20241219,22217855247238.0,18843970888697.0,1302051625693.0,1132098391945.0,648558898612.0,1.88,3.28,23.8,25.41,2.27,20241219,-23282011136.0,-1.61,34321408.0,0.0,-23316332544.0,-1.61,-10196054016.0,-0.71,33478066176.0,2.32,956504384519.0,59874032021.0,58708506217.0,7130581407.0,79888168.0,963634965926.0,1986622096.0,910044202143.0,73211442147.0,73616815319.0,3406000577.0,26111370.0,913450202720.0,620644007.0
2024-12-20,000001.SH,20241220,63852745662008.0,49164112806903.0,5753646173430.0,4605443641300.0,1792317750986.0,1.05,2.7,14.8,14.51,1.35,399001.SZ,20241220,22199654068693.0,18826609676686.0,1302016954742.0,1132066404858.0,648811177795.0,1.82,3.17,23.78,25.39,2.27,20241220,-10725212160.0,-0.71,3142283264.0,0.21,-13867495424.0,-0.92,-9052069888.0,-0.6,19777282048.0,1.31,959699763814.0,69469003386.0,66264160770.0,7073920044.0,59033823.0,966773683858.0,1991497972.0,911415682960.0,81369428349.0,80213821810.0,3339946548.0,14486172.0,914755629508.0,602147011.0
2024-12-23,000001.SH,20241223,63800333296189.0,48974283371940.0,5756478831305.0,4608189467715.0,1793252194931.0,1.19,3.06,14.78,14.5,1.35,399001.SZ,20241223,22001188473675.0,18657445708851.0,1301973727091.0,1132228785275.0,648842545795.0,1.91,3.33,23.57,25.16,2.25,20241223,-92779859968.0,-6.06,-46664826880.0,-3.05,-46115033088.0,-3.01,12973424640.0,0.85,79806431232.0,5.21,956144920489.0,64471712815.0,68023415820.0,7151044545.0,90113989.0,963295965034.0,2027014155.0,908979348057.0,73613119208.0,76029956812.0,3325638206.0,22406457.0,912304986263.0,595921492.0
2024-12-24,000001.SH,20241224,64612208360658.0,49600028066937.0,5756473859851.0,4608683166894.0,1793348504451.0,1.01,2.59,14.97,14.68,1.36,399001.SZ,20241224,22289856561787.0,18906209383795.0,1301970525081.0,1133274635933.0,649331521539.0,1.67,2.92,23.88,25.49,2.28,20241224,-11797071104.0,-0.9,-818836736.0,-0.06,-10978234368.0,-0.84,-8276570112.0,-0.63,20073644032.0,1.54,956800015587.0,58818885384.0,58160841704.0,7235316546.0,52824312.0,964035332133.0,2011386210.0,909673375609.0,63372861156.0,62666690841.0,3335751025.0,16741180.0,913009126634.0,576257743.0
2024-12-25,000001.SH,20241225,64702877921520.0,49589320566191.0,5756465726999.0,4608925224382.0,1793286732254.0,1.01,2.59,14.99,14.7,1.37,399001.SZ,20241225,22155985458892.0,18798205677350.0,1301972416797.0,1133424353735.0,649809228028.0,1.62,2.82,23.73,25.34,2.27,20241225,-56772046080.0,-4.43,-26939862272.0,-2.1,-29832183808.0,-2.33,3999940608.0,0.31,52772106240.0,4.12,955699365165.0,57312294681.0,58408178649.0,7234207187.0,57602426.0,962933572352.0,2017697022.0,909774353033.0,66396553296.0,66277102040.0,3300842007.0,21544740.0,913075195040.0,580227291.0
